aqi,co,day,hour,main_pollutant,name_1,name_2,no2,o3,pm10,pm25,so2
25,0.6,2018年10月11日18时,350300,―,莆田市,莆田市,18,78,22,10,6
18,0.8,2018年10月11日18时,350400,―,三明市,三明市,15,56,15,11,6
23,0.6,2018年10月11日18时,350500,―,泉州市,泉州市,21,73,20,8,6
22,0.6,2018年10月11日18时,350600,―,漳州市,漳州市,18,65,20,15,4
29,0.7,2018年10月11日18时,350700,―,南平市,南平市,14,58,29,15,10
20,0.8,2018年10月11日18时,350800,―,龙岩市,龙岩市,12,64,10,6,4
36,0.9,2018年10月11日18时,350900,―,宁德市,宁德市,24,45,36,23,6
41,0.4,2018年10月11日18时,360100,―,南昌市,南昌市,26,110,41,8,7
30,0.6,2018年10月11日18时,360200,―,景德镇市,景德镇市,17,87,30,13,13
37,1.1,2018年10月11日18时,360300,―,萍乡市,萍乡市,22,107,37,14,12
56,0.6,2018年10月11日18时,360400,PM10,九江市,九江市,21,120,62,20,11
42,0.6,2018年10月11日18时,360500,―,新余市,新余市,24,114,42,16,18
43,0.3,2018年10月11日18时,360600,―,鹰潭市,鹰潭市,23,120,43,11,20
53,1.2,2018年10月11日18时,360700,PM2.5,赣州市,赣州市,23,94,53,37,13
54,0.4,2018年10月11日18时,360800,PM10,吉安市,吉安市,17,121,58,20,18
36,0.5,2018年10月11日18时,360900,―,宜春市,宜春市,16,115,34,16,12
46,0.6,2018年10月11日18时,361000,―,抚州市,抚州市,12,112,46,22,7
38,0.7,2018年10月11日18时,361100,―,上饶市,上饶市,12,120,37,20,9
54,0.4,2018年10月11日18时,370100,PM10,济南市,济南市,50,58,57,20,7
48,0.4,2018年10月11日18时,370181,―,章丘市,章丘市,42,55,48,22,9
39,0.6,2018年10月11日18时,370200,―,青岛市,青岛市,44,61,39,13,5
41,0.4,2018年10月11日18时,370281,―,胶州市,胶州市,46,72,41,20,9
36,0.4,2018年10月11日18时,370282,―,即墨市,即墨市,52,50,36,14,4
28,0.4,2018年10月11日18时,370283,―,平度市,平度市,18,88,25,10,6
51,0.4,2018年10月11日18时,370284,PM10,胶南市,胶南市,44,86,52,16,10
28,0.7,2018年10月11日18时,370285,―,莱西市,莱西市,22,75,28,12,8
49,0.5,2018年10月11日18时,370300,―,淄博市,淄博市,34,76,49,24,9
57,0.4,2018年10月11日18时,370400,PM10,枣庄市,枣庄市,35,98,64,21,14
35,0.4,2018年10月11日18时,370500,―,东营市,东营市,23,72,35,6,8
24,0.4,2018年10月11日18时,370600,―,烟台市,烟台市,21,65,24,6,5
24,0.8,2018年10月11日18时,370683,―,莱州市,莱州市,26,70,24,9,14
35,0.8,2018年10月11日18时,370684,―,蓬莱市,蓬莱市,16,74,35,14,7
38,0.8,2018年10月11日18时,370685,―,招远市,招远市,37,56,38,21,14
52,0.5,2018年10月11日18时,370700,PM10,潍坊市,潍坊市,38,66,53,19,9
42,0.5,2018年10月11日18时,370783,―,寿光市,寿光市,30,65,42,14,14
54,0.4,2018年10月11日18时,370800,PM10,济宁市,济宁市,34,78,57,26,9
54,0.5,2018年10月11日18时,370900,PM10,泰安市,泰安市,38,66,58,22,10
25,0.3,2018年10月11日18时,371000,―,威海市,威海市,10,78,18,8,4
24,0.6,2018年10月11日18时,371081,―,文登市,文登市,24,72,24,9,6
26,0.4,2018年10月11日18时,371082,―,荣成市,荣成市,22,74,26,12,7
34,0.7,2018年10月11日18时,371083,―,乳山市,乳山市,35,60,34,11,10
28,0.4,2018年10月11日18时,371100,―,日照市,日照市,24,88,28,12,5
49,0.4,2018年10月11日18时,371200,―,莱芜市,莱芜市,27,82,49,21,5
52,0.6,2018年10月11日18时,371300,PM10,临沂市,临沂市,37,79,54,23,13
54,0.2,2018年10月11日18时,371400,PM10,德州市,德州市,24,103,58,24,7
63,0.6,2018年10月11日18时,371500,PM10,聊城市,聊城市,51,67,76,25,11
33,0.5,2018年10月11日18时,371600,―,滨州市,滨州市,24,84,33,13,8
80,0.7,2018年10月11日18时,371700,PM10,菏泽市,菏泽市,42,104,109,41,15
66,0.7,2018年10月11日18时,410100,PM10,郑州市,郑州市,53,89,82,42,15
74,0.6,2018年10月11日18时,410200,PM10,开封市,开封市,33,112,98,48,14
91,1.0,2018年10月11日18时,410300,PM10,洛阳市,洛阳市,61,80,131,65,23
65,0.7,2018年10月11日18时,410400,PM10,平顶山市,平顶山市,50,88,80,44,17
78,0.8,2018年10月11日18时,410500,PM2.5,安阳市,安阳市,40,88,94,57,16
78,0.7,2018年10月11日18时,410600,PM10,鹤壁市,鹤壁市,42,103,106,35,14
62,0.6,2018年10月11日18时,410700,PM10,新乡市,新乡市,35,121,74,35,6
77,0.6,2018年10月11日18时,410800,PM10,焦作市,焦作市,40,97,103,41,10
64,0.8,2018年10月11日18时,410900,PM10,濮阳市,濮阳市,62,70,77,42,17
54,0.6,2018年10月11日18时,411000,PM10,许昌市,许昌市,37,113,58,22,7
65,0.4,2018年10月11日18时,411100,PM10,漯河市,漯河市,33,117,80,21,10
74,0.7,2018年10月11日18时,411200,"PM10,PM2.5",三门峡市,三门峡市,38,111,98,54,16
51,0.6,2018年10月11日18时,411300,PM10,南阳市,南阳市,26,137,51,19,6
74,0.4,2018年10月11日18时,411400,PM10,商丘市,商丘市,40,96,97,33,6
46,0.5,2018年10月11日18时,411500,―,信阳市,信阳市,16,138,46,22,7
69,0.6,2018年10月11日18时,411600,PM10,周口市,周口市,33,117,87,32,15
57,0.4,2018年10月11日18时,411700,PM10,驻马店市,驻马店市,29,128,63,22,6
43,0.6,2018年10月11日18时,420100,―,武汉市,武汉市,41,107,43,21,12
44,0.6,2018年10月11日18时,420200,―,黄石市,黄石市,17,138,34,19,11
36,0.7,2018年10月11日18时,420300,―,十堰市,十堰市,22,114,36,20,13
53,0.6,2018年10月11日18时,420500,PM10,宜昌市,宜昌市,35,116,56,21,12
54,0.6,2018年10月11日18时,420600,PM10,襄阳市,襄阳市,24,129,58,22,11
39,0.6,2018年10月11日18时,420700,―,鄂州市,鄂州市,30,119,39,19,9
58,0.9,2018年10月11日18时,420800,PM10,荆门市,荆门市,41,118,65,25,18
38,0.8,2018年10月11日18时,420900,―,孝感市,孝感市,21,120,35,18,7
52,0.9,2018年10月11日18时,421000,PM10,荆州市,荆州市,28,117,54,19,15
39,0.6,2018年10月11日18时,421100,―,黄冈市,黄冈市,22,122,38,17,11
50,0.6,2018年10月11日18时,421200,―,咸宁市,咸宁市,16,134,50,16,10
40,0.5,2018年10月11日18时,421300,―,随州市,随州市,23,125,24,14,7
44,0.8,2018年10月11日18时,422800,―,恩施州,恩施州,21,62,44,20,6
41,0.4,2018年10月11日18时,430100,―,长沙市,长沙市,28,126,41,12,9
44,0.2,2018年10月11日18时,430200,―,株洲市,株洲市,25,130,44,14,8
48,0.4,2018年10月11日18时,430300,―,湘潭市,湘潭市,26,136,48,14,10
44,0.7,2018年10月11日18时,430400,―,衡阳市,衡阳市,27,116,44,21,13
69,0.6,2018年10月11日18时,430500,PM10,邵阳市,邵阳市,28,112,88,32,12
48,0.6,2018年10月11日18时,430600,―,岳阳市,岳阳市,22,123,48,20,8
60,0.8,2018年10月11日18时,430700,O3,常德市,常德市,21,168,61,37,11
38,0.6,2018年10月11日18时,430800,―,张家界市,张家界市,20,119,33,13,8
50,1.0,2018年10月11日18时,430900,―,益阳市,益阳市,24,125,50,19,5
55,0.8,2018年10月11日18时,431000,PM10,郴州市,郴州市,22,107,60,38,10
60,0.5,2018年10月11日18时,431100,PM2.5,永州市,永州市,24,128,67,43,7
51,0.6,2018年10月11日18时,431200,PM10,怀化市,怀化市,16,120,52,14,6
56,0.9,2018年10月11日18时,431300,PM10,娄底市,娄底市,18,157,61,20,5
